"rowname","Especie","Long","Lat","BD","colecta","bio01","bio02","bio03","bio04","bio05","bio06","bio07","bio08","bio09","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","prub","env_group","env_group_2","env_group_3"
"53","albilanata",-96.940127,17.484824,"gbif",NA,155,154,70,1399,264,46,218,160,136,172,135,745,169,6,92,417,22,259,33,-2.764209646983,-0.305522562295425,0.944060353476331,0.289355581882094,1.14503033781825,0.367586252476277,-0.192416662022881,-0.313040769545045,0.286470012039063,-0.0786957881095404,0.0916345499722447,-0.0424417850869195,0.0676267037175573,-0.0684371238854513,0.0611181704253543,-0.145879481679078,-0.00235805502860684,-0.00124638507102442,0.0107344280278485,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"55","albilanata",-99.524924,18.69738,"gbif",NA,228,148,67,1733,344,124,220,231,210,252,207,1042,234,3,107,655,18,86,28,3.68279806431027,-4.30663849951432,1.60997374480087,-0.83079805764704,0.717247165784027,2.39566165225356,-0.0412775711327349,0.602613219550046,-1.82379865876294,-0.398907412997127,0.486030782562384,0.00125190278509779,0.225249851429801,-0.283709099129127,0.0178759801584299,-0.157895949919722,0.018943053002911,-0.0299316998911357,-0.0418115241291263,"Albilanata","Albilanata","Albilanata","Albilanata"
"56","albilanata",-97.944283,17.70238,"gbif",NA,204,176,71,1762,320,74,246,215,179,224,179,796,180,2,96,429,13,284,23,1.02987443559203,-2.49436115931859,-2.07566750439902,0.922091503032595,-0.103925785852685,-0.0908809200569037,0.116515715601407,0.211166977981049,0.0700218130941503,-0.211004699198308,-0.102868060332208,0.0673083376626716,0.076531187078239,-0.0761146962477072,0.0645229915794128,0.0814565154518737,0.0577016764201838,-0.0375983083525433,0.0030212376159659,"Sto_domingo","Sto_domingo","Sto_domingo","Sto_domingo"
"57","albilanata",-96.90965,17.053715,"gbif",NA,175,157,72,1325,281,64,217,181,158,191,156,827,178,4,92,469,20,302,26,-1.69353007479777,-1.6676282249113,0.753507204832507,1.76419830202156,0.707866338198009,-0.0710541087945048,0.164052200617034,-0.114428898400747,0.20109069150868,0.0998739505339063,-0.0846917075182984,-0.0676069263810661,-0.100996498130067,-0.0507153083659583,-0.0067094468425161,-0.0304655026962429,0.0308148805033579,0.000503810837281997,0.000174351707369958,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"58","albilanata",-97.242737,18.156291,"gbif",NA,215,156,68,2041,328,100,228,223,200,240,187,452,106,3,99,244,13,154,19,3.81958419295426,0.167245674260889,-0.169084873877709,-0.64031108285889,-0.933310709451268,0.491452315846771,0.00553630799239213,0.108861701802408,0.204665241061044,-0.02624081031604,0.112210933500803,-0.162114406072543,-0.0118539443708727,-0.198329007558413,-0.101162808038267,0.000593821647593546,-0.0649424000108801,0.139949414314873,-0.0195908240024852,"Huauclilla","Huauclilla","Balsas","M_meissneri"
"59","albilanata",-96.10027,16.66166,"gbif",NA,231,146,68,1712,333,119,214,243,207,251,207,653,150,3,97,360,10,231,10,4.13222598345011,-1.85078279051766,1.31236350111156,0.434689412082079,-0.230480671730437,-0.297622041873169,0.760578272138327,-0.618376596742749,-0.0530797890751177,0.200612936601202,-0.0939756033300371,0.179350254329418,-0.0224115183075213,0.112492284382395,0.0159413751078534,0.0330951764835659,0.129235729060745,-0.0628130608734911,-0.00150733546714525,"Tehuantepec","Tehuantepec","Tehuantepec","Tehuantepec"
"60","albilanata",-98.017745,17.643565,"gbif",NA,212,173,70,1803,328,84,244,223,187,234,187,797,176,2,98,449,13,279,18,1.92625113354538,-2.72525725615237,-1.79416479207583,0.620306740743862,-0.0437854674089787,-0.14050083619945,0.175500622696842,0.0202158717769393,-0.114826798427476,-0.0329068210883192,-0.218094292029674,-0.0652945018966438,-0.0529054254574724,-0.0535336077447615,0.017391687886273,0.00906046997237298,0.0697404642420142,-0.028551684193224,-0.0208125534714361,"Sto_domingo","Sto_domingo","Sto_domingo","Sto_domingo"
"61","albilanata",-98.04599,17.636128,"gbif",NA,212,173,70,1770,328,84,244,222,187,233,187,817,178,2,98,465,13,282,17,1.84892623780166,-2.84872521844005,-1.76465030337745,0.700500573435343,0.0606339395766199,-0.122394223842993,0.227332062255757,-0.0541538784573607,-0.175068115993463,-0.00824641836095877,-0.229951979648106,-0.102608005574028,-0.0941817185308178,-0.0553649816663085,0.0191391258967764,-0.00292333643917017,0.0638635750825779,-0.0340331999746824,-0.00325051901719538,"Sto_domingo","Sto_domingo","Sto_domingo","Sto_domingo"
"62","albilanata",-98.041745,17.949431,"gbif",NA,217,172,69,1950,335,88,247,229,190,240,189,744,172,2,99,414,10,266,15,2.77383651175003,-2.44113715789108,-2.02530738505721,0.0645290288711945,-0.0558548777432967,-0.326301241008523,0.112965620705908,-0.0585302495384601,-0.178334028019962,-0.130682785108642,-0.116836835310406,0.0111010815677252,-0.0168484088460686,-0.0778886961839701,0.0468014180840124,-0.0275561581423255,0.028734377024674,-0.0145679571047864,0.0010394802849877,"Sto_domingo","Sto_domingo","Sto_domingo","Sto_domingo"
"63","albilanata",-95.199418,16.349385,"gbif",NA,276,106,68,1380,353,199,154,287,273,291,256,884,228,2,114,525,7,280,12,7.52018726044725,-5.58938780065175,6.95602654612395,2.00539229205173,0.585634733516115,-0.636075921760177,0.00844394471219226,-0.394004162242306,0.324422235780305,0.44922232059691,-0.121698054981288,0.260027170099082,0.328722607987213,0.156245864708867,-0.181725193872394,0.177944671957304,0.000559626895837204,0.00153290188823933,0.0697551051020969,"Tehuantepec","Tehuantepec","Tehuantepec","Tehuantepec"
"64","albilanata",-96.945556,17.567528,"gbif",NA,182,151,67,1771,292,69,223,192,171,204,157,680,138,6,93,376,19,214,32,0.225043611521847,-0.377159362785907,0.805841029260535,-1.39556048677999,0.279372081273673,0.341473629432942,0.258009160879347,-0.274685847507752,0.267994280557477,-0.248935738936355,0.0744679050202179,-0.235081556119067,-0.0692132182933242,-0.0544564046634362,-0.121287382107423,0.0898683727986467,-0.118145381271335,0.0812499811242919,-0.00751392338039263,"Huauclilla","Huauclilla","Huauclilla","Huauclilla"
"65","albilanata",-103.926966,19.550924,"gbif",NA,228,147,67,1672,333,116,217,238,219,246,203,846,198,4,103,546,18,346,46,2.59704089592279,-4.72035714274122,1.63349473865856,-0.76645298871217,0.0628999419169092,-0.183695441271262,0.218421729233171,0.0805003327032088,1.58116404662432,-0.0933625567165041,-0.348525450290684,-0.0382500343898001,0.0212474755075667,0.0423747113458035,-0.433571435726452,-0.13811851369178,-0.0444793582861604,-0.0682435999142596,0.0882032086950251,"Reppenhagenii","Reppenhagenii","Reppenhagenii","Reppenhagenii"
"66","albilanata",-98.647527,18.39525,"gbif",NA,239,171,68,2028,364,115,249,251,213,265,212,790,173,1,104,473,11,249,18,4.67966473352574,-3.7016540792734,-1.9045650387221,-0.321648413267315,-0.447833283906306,0.169416830642208,0.231236835285159,0.204833570966447,-0.142509066226778,-0.0373859887721635,-0.251138247249327,-0.124276897623062,-0.170489153687275,-0.0364010093341021,0.0133071927458917,-0.240699913620758,-0.0378835834005063,-0.0492303922122126,-0.0345437617453759,"Albilanata","Albilanata","Albilanata","Albilanata"
"67","albilanata",-98.645552,18.39328,"gbif",NA,239,171,68,2028,364,115,249,251,213,265,212,790,173,1,104,473,11,249,18,4.67966473352574,-3.7016540792734,-1.9045650387221,-0.321648413267315,-0.447833283906306,0.169416830642208,0.231236835285159,0.204833570966447,-0.142509066226778,-0.0373859887721635,-0.251138247249327,-0.124276897623062,-0.170489153687275,-0.0364010093341021,0.0133071927458917,-0.240699913620758,-0.0378835834005063,-0.0492303922122126,-0.0345437617453759,"Albilanata","Albilanata","Albilanata","Albilanata"
"68","albilanata",-98.645552,18.394013,"gbif",NA,239,171,68,2028,364,115,249,251,213,265,212,790,173,1,104,473,11,249,18,4.67966473352574,-3.7016540792734,-1.9045650387221,-0.321648413267315,-0.447833283906306,0.169416830642208,0.231236835285159,0.204833570966447,-0.142509066226778,-0.0373859887721635,-0.251138247249327,-0.124276897623062,-0.170489153687275,-0.0364010093341021,0.0133071927458917,-0.240699913620758,-0.0378835834005063,-0.0492303922122126,-0.0345437617453759,"Albilanata","Albilanata","Albilanata","Albilanata"
"69","albilanata",-98.654235,18.399937,"gbif",NA,246,174,67,2103,373,117,256,258,219,273,218,780,161,2,99,456,13,242,26,4.87916217466344,-3.83955564430643,-2.23385883731759,-1.17038119569698,-1.22814500820194,0.330314186379656,0.838439033494778,0.162456662326843,0.0980270721116038,-0.177690826171161,-0.269763799125083,-0.0566533118437598,-0.128311233941735,-0.0136461230516339,0.0258382033746801,-0.188148044307163,-0.00289592634682776,-0.0761334418468989,-0.0472883070714474,"Albilanata","Albilanata","Albilanata","Albilanata"
"70","albilanata",-97.154975,17.720646,"gbif",NA,152,160,69,1625,266,35,231,160,141,171,129,669,140,5,88,362,22,229,38,-2.52092367311929,0.565409693422608,-0.195298634048126,-0.683340092941616,0.743329622646583,0.52192220415122,0.242578132832255,0.165035444191555,0.493500825890411,-0.250283632589571,0.170965905224215,-0.142196151234762,-0.0236254455244518,-0.204494651031535,-0.0809841951654937,0.0841203798058172,-0.137762227431856,0.0472112633047993,0.00603218897293808,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"71","albilanata",-95.015737,16.65247,"gbif",NA,261,96,61,1748,341,186,155,270,260,281,236,982,235,7,103,573,23,271,28,6.18399096739061,-5.41027918262045,7.96618144191758,-2.78824017280663,0.629845835561815,-0.953141148048655,0.839820369403992,-0.56907629481956,-0.0158423211373684,0.736963974320512,-0.2401699882508,0.116311306455715,0.415439045749105,-0.121737675463956,-0.0933904554135319,0.182611644927668,-0.0869273359602803,-0.0297306966045419,0.0479500135737501,"Tehuantepec","Tehuantepec","Tehuantepec","Tehuantepec"
"72","albilanata",-97.52947,17.13155,"gbif",NA,175,180,74,1464,289,46,243,185,155,193,154,920,202,9,90,515,29,326,41,-3.32103013411279,-3.05186315577878,-1.37342812315048,1.17783506936718,-1.22777393132686,0.261190028913753,-0.578768507932013,-0.35930678303573,-0.00135362709926312,-0.2766471190503,-0.08959332621101,0.0452022208127215,0.0820463066493742,-0.00187653688309455,-0.149897525721996,0.0659792074556124,0.0597877914981305,-0.0119902825943397,-0.0165499860734255,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"73","albilanata",-96.93347,17.60772,"gbif",NA,202,149,66,1922,311,88,223,212,188,225,175,647,130,6,93,357,19,195,34,1.83699643478904,-0.757599398224541,0.962772625595365,-1.99826910405716,-0.468444021521529,0.381563604895417,0.526684335568494,-0.146071535509507,0.323052588658832,-0.265427239169134,0.0447436084144453,-0.16708219586725,-0.020350835048191,-0.0317601905957254,-0.122940916228633,0.0728998013388596,-0.0541668412549967,0.0556341048080557,-0.000583936069806549,"Huauclilla","Huauclilla","Huauclilla","Huauclilla"
"74","albilanata",-96.746341,16.841354,"gbif",NA,210,157,68,1721,319,90,229,220,186,229,185,680,156,1,97,388,9,271,14,2.5250588636088,-1.59564062795049,-0.280701400107891,0.326931094350625,0.808429990283075,-0.405990732883519,0.671806347322701,-0.23487750437324,0.328384389560561,0.13256821929283,-0.171225986796204,0.0285502031909515,-0.0965923526783148,-0.0170835835405396,0.0115876033331983,-0.0397396205271686,0.0753297666127904,-0.0686552236883572,0.0323318120265322,"Huauclilla","Huauclilla","Huauclilla","Huauclilla"
"75","albilanata",-96.36525,16.83638,"gbif",NA,168,130,71,1234,261,78,183,173,154,184,151,689,157,6,91,360,25,258,28,-1.69473318432234,-0.0442634787304849,4.07895969936517,1.3729981638148,0.659982660577853,-0.102738019263428,-0.0152881734041144,-0.216798547313383,0.42707952747912,0.435374832338013,0.0546789203425705,0.131291839935952,0.00517427182263137,0.000612626543689654,0.0883738743129395,-0.0457641815982282,0.0459402053597107,0.0528782311147369,-0.0258691733222329,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"78","albilanata",-96.466667,16.383333,"gbif",NA,199,142,68,1541,300,92,208,209,179,217,177,498,119,3,98,289,10,187,11,2.36346996873861,0.459660561743153,1.74250176461729,0.56922777051853,0.74638542749611,0.345827927559644,0.37996089349665,-0.757943752327118,0.260607969064406,0.214147533854031,0.0105683029596414,0.00886682371204868,-0.0556945828268191,0.126965944950769,-0.0862393170434698,-0.055694477823906,0.0805091500487927,-0.0228944453020891,0.023659853877799,"Huauclilla","Huauclilla","Huauclilla","M_meissneri"
"79","albilanata",-98.05,17.333333,"gbif",NA,193,177,74,1378,306,68,238,198,182,210,173,1083,206,10,92,609,36,311,37,-2.43458753291261,-4.48825013151831,-0.535385677367275,1.31950179854093,-1.82088754860537,0.751052457121196,-0.393840358711985,-0.569662923037273,-0.623370673603636,0.164772153642277,-0.275740583860273,-0.33031557643276,-0.298679106924184,-0.0496282762268941,-0.154864600751881,0.225313555169745,-0.0422872540526781,0.0693321624318785,-0.0077521711115453,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"80","albilanata",-96.8,17.3,"gbif",NA,174,153,70,1503,281,63,218,182,155,192,153,764,158,5,92,427,18,260,29,-1.15272684530638,-0.836354412421918,0.893779369121338,0.467664407319801,0.680479673010309,0.0819391416802178,0.171665244562658,-0.175402148770749,0.198571682230242,-0.234500241147023,0.0397671568188903,-0.124064745620586,-0.0975723185173039,0.0491691944786507,0.00298196885987388,-0.0516418711883442,0.0237332188480593,0.00425150898961784,-0.000962727229616056,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"81","albilanata",-93.533333,16.75,"gbif",NA,240,122,68,1725,328,149,179,254,225,258,215,826,169,6,97,478,20,246,39,3.80291802393062,-3.46142322871135,4.9596888298098,-0.372153127069529,-1.13580371369854,-0.308685533184384,0.481305414080042,0.424479442421699,0.430780293722994,-0.271933452509269,-0.0937767716820453,0.0407659689567068,0.0916036494284534,0.328359265910236,-0.219528034515145,0.00828796652715834,0.0586218621173401,-0.0193562011442127,0.0539738450121911,"Tehuantepec","Tehuantepec","Tehuantepec","Tehuantepec"
"82","albilanata",-96.3,16.666667,"gbif",NA,230,149,68,1759,334,116,218,242,205,250,205,505,113,2,94,277,7,188,7,4.57894607920333,-0.49474843182013,0.765243225915354,0.51286368457572,-0.546466920443761,-0.0380152230702395,1.16378944209318,-0.578476875735945,0.0409079206653363,0.125363227506863,-0.0411476418706638,0.132520828427289,-0.0238902583474683,0.113233145975283,-0.0166703647464878,0.0148719996809283,0.129432736534703,-0.0577002099042912,0.00554498376020076,"Tehuantepec","Tehuantepec","Tehuantepec","Tehuantepec"
"83","albilanata",-96.52861,17.325,"gbif",NA,175,140,68,1595,276,72,204,183,165,194,152,832,195,5,96,484,21,292,37,-0.933236952508128,-1.75521315659245,2.37592589898786,-0.600091177494745,1.42727571583605,-0.358138411347081,-0.209617621129589,0.242596303667385,0.488166470843772,-0.0952436312303713,0.0479812619688084,-0.0516046499867475,0.117898853835941,-0.16180032488957,-0.136484464318587,-0.00817491648870992,-0.0620561307172019,0.0476915745110954,0.0216859296470347,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"84","albilanata",-96.21666,16.476667,"gbif",NA,176,122,71,1093,261,90,171,181,162,190,161,666,164,5,98,391,19,237,20,-0.608215589498754,-0.191254884967622,5.07719747849572,2.16188504129681,1.42550872907682,0.145816933946922,-0.326969081043494,-0.494590523120195,0.277216296310073,0.405437146596178,0.0872154965264691,0.0928189977647915,0.044127596009248,0.116183359498348,-0.0900817695371749,-0.0943644048834032,0.161102267053756,0.0264872827584157,0.00293593235496999,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"85","albilanata",-103.9,19.316666,"gbif",NA,251,143,70,1580,347,144,203,262,239,269,229,1018,247,3,111,708,14,361,53,3.61240262422103,-7.20547252720265,2.67713687137683,0.875521622325524,-0.158779340642637,-0.0125579484848104,-0.463459292958479,0.848665150903238,1.36192733925177,-0.709292675009623,-0.239614677174395,0.0237293494612684,0.224730645658815,0.207880662187822,-0.692654656270834,-0.280930532885372,0.189567820652806,-0.09218087740012,0.069020985871692,"Reppenhagenii","Reppenhagenii","Reppenhagenii","Reppenhagenii"
"86","albilanata",-96.433333,16.383333,"gbif",NA,198,141,68,1480,298,93,205,207,179,216,177,499,120,3,99,293,10,185,11,2.30234469269655,0.452628574093876,1.99252615492307,0.714669315473563,0.891741980609603,0.475414323103973,0.335246327070829,-0.839146134143176,0.308287823130072,0.254603283537683,-0.0226422048911576,-0.0334796968132479,-0.0122905362220335,0.134355078432305,-0.0826976033195013,-0.066212878552986,0.0900070201994794,-0.0127300049752753,0.0158348798455218,"Huauclilla","Huauclilla","Huauclilla","M_meissneri"
"88","haageana",-97.457917,18.327069,"gbif",NA,202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,2.88696896228297,0.866055368129313,-0.189381210144519,0.0233053474554644,-0.386248829331729,0.286642136456882,-0.489203337933317,-0.0593015124544208,0.156827166329432,0.0550538458518769,-0.0580578646772397,0.042721392301209,-0.00952831115483478,0.240755050975326,-0.0468744683133394,-0.0302459981990464,0.00912347729685433,-0.0120391365118204,0.0101780199800065,"Balsas","Balsas","Balsas","M_meissneri"
"89","haageana",-97.457418,18.327197,"gbif",NA,202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,2.88696896228297,0.866055368129313,-0.189381210144519,0.0233053474554644,-0.386248829331729,0.286642136456882,-0.489203337933317,-0.0593015124544208,0.156827166329432,0.0550538458518769,-0.0580578646772397,0.042721392301209,-0.00952831115483478,0.240755050975326,-0.0468744683133394,-0.0302459981990464,0.00912347729685433,-0.0120391365118204,0.0101780199800065,"Balsas","Balsas","Balsas","M_meissneri"
"90","haageana",-97.457803,18.327124,"gbif",NA,202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,2.88696896228297,0.866055368129313,-0.189381210144519,0.0233053474554644,-0.386248829331729,0.286642136456882,-0.489203337933317,-0.0593015124544208,0.156827166329432,0.0550538458518769,-0.0580578646772397,0.042721392301209,-0.00952831115483478,0.240755050975326,-0.0468744683133394,-0.0302459981990464,0.00912347729685433,-0.0120391365118204,0.0101780199800065,"Balsas","Balsas","Balsas","M_meissneri"
"91","haageana",-97.457661,18.328593,"gbif",NA,202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,2.88696896228297,0.866055368129313,-0.189381210144519,0.0233053474554644,-0.386248829331729,0.286642136456882,-0.489203337933317,-0.0593015124544208,0.156827166329432,0.0550538458518769,-0.0580578646772397,0.042721392301209,-0.00952831115483478,0.240755050975326,-0.0468744683133394,-0.0302459981990464,0.00912347729685433,-0.0120391365118204,0.0101780199800065,"Balsas","Balsas","Balsas","M_meissneri"
"92","haageana",-97.457864,18.332275,"gbif",NA,202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,2.88696896228297,0.866055368129313,-0.189381210144519,0.0233053474554644,-0.386248829331729,0.286642136456882,-0.489203337933317,-0.0593015124544208,0.156827166329432,0.0550538458518769,-0.0580578646772397,0.042721392301209,-0.00952831115483478,0.240755050975326,-0.0468744683133394,-0.0302459981990464,0.00912347729685433,-0.0120391365118204,0.0101780199800065,"Balsas","Balsas","Balsas","M_meissneri"
"93","haageana",-97.458287,18.326932,"gbif",NA,202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,2.88696896228297,0.866055368129313,-0.189381210144519,0.0233053474554644,-0.386248829331729,0.286642136456882,-0.489203337933317,-0.0593015124544208,0.156827166329432,0.0550538458518769,-0.0580578646772397,0.042721392301209,-0.00952831115483478,0.240755050975326,-0.0468744683133394,-0.0302459981990464,0.00912347729685433,-0.0120391365118204,0.0101780199800065,"Balsas","Balsas","Balsas","M_meissneri"
"94","haageana",-97.457273,18.327194,"gbif",NA,202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,2.88696896228297,0.866055368129313,-0.189381210144519,0.0233053474554644,-0.386248829331729,0.286642136456882,-0.489203337933317,-0.0593015124544208,0.156827166329432,0.0550538458518769,-0.0580578646772397,0.042721392301209,-0.00952831115483478,0.240755050975326,-0.0468744683133394,-0.0302459981990464,0.00912347729685433,-0.0120391365118204,0.0101780199800065,"Balsas","Balsas","Balsas","M_meissneri"
"95","haageana",-97.459866,18.327215,"gbif",NA,202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,2.88696896228297,0.866055368129313,-0.189381210144519,0.0233053474554644,-0.386248829331729,0.286642136456882,-0.489203337933317,-0.0593015124544208,0.156827166329432,0.0550538458518769,-0.0580578646772397,0.042721392301209,-0.00952831115483478,0.240755050975326,-0.0468744683133394,-0.0302459981990464,0.00912347729685433,-0.0120391365118204,0.0101780199800065,"Balsas","Balsas","Balsas","M_meissneri"
"96","haageana",-97.457753,18.33,"gbif",NA,202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,2.88696896228297,0.866055368129313,-0.189381210144519,0.0233053474554644,-0.386248829331729,0.286642136456882,-0.489203337933317,-0.0593015124544208,0.156827166329432,0.0550538458518769,-0.0580578646772397,0.042721392301209,-0.00952831115483478,0.240755050975326,-0.0468744683133394,-0.0302459981990464,0.00912347729685433,-0.0120391365118204,0.0101780199800065,"Balsas","Balsas","Balsas","M_meissneri"
"97","haageana",-97.46907,18.330502,"gbif",NA,203,156,69,1930,312,86,226,221,176,225,176,424,105,3,101,212,12,168,14,2.93137143346293,0.831991762402958,-0.228288824210563,0.0238747759641376,-0.413823497753623,0.309680607222522,-0.469834553553962,-0.0844617742879104,0.175535420394305,0.0645279758160395,-0.0361920514958902,0.0631019547454426,-0.0418330045352017,0.218552321309308,-0.053866409454197,-0.0325458950338683,0.0266393220133965,-0.00552855843744582,0.0102985083485758,"Balsas","Balsas","Balsas","M_meissneri"
"98","haageana",-97.460334,18.327191,"gbif",NA,202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,2.88696896228297,0.866055368129313,-0.189381210144519,0.0233053474554644,-0.386248829331729,0.286642136456882,-0.489203337933317,-0.0593015124544208,0.156827166329432,0.0550538458518769,-0.0580578646772397,0.042721392301209,-0.00952831115483478,0.240755050975326,-0.0468744683133394,-0.0302459981990464,0.00912347729685433,-0.0120391365118204,0.0101780199800065,"Balsas","Balsas","Balsas","M_meissneri"
"99","haageana",-97.460287,18.327195,"gbif",NA,202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,2.88696896228297,0.866055368129313,-0.189381210144519,0.0233053474554644,-0.386248829331729,0.286642136456882,-0.489203337933317,-0.0593015124544208,0.156827166329432,0.0550538458518769,-0.0580578646772397,0.042721392301209,-0.00952831115483478,0.240755050975326,-0.0468744683133394,-0.0302459981990464,0.00912347729685433,-0.0120391365118204,0.0101780199800065,"Balsas","Balsas","Balsas","M_meissneri"
"100","haageana",-97.45946,18.327171,"gbif",NA,202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,2.88696896228297,0.866055368129313,-0.189381210144519,0.0233053474554644,-0.386248829331729,0.286642136456882,-0.489203337933317,-0.0593015124544208,0.156827166329432,0.0550538458518769,-0.0580578646772397,0.042721392301209,-0.00952831115483478,0.240755050975326,-0.0468744683133394,-0.0302459981990464,0.00912347729685433,-0.0120391365118204,0.0101780199800065,"Balsas","Balsas","Balsas","M_meissneri"
"101","haageana",-97.455853,18.326905,"gbif",NA,203,155,69,1928,312,88,224,221,177,225,176,425,104,3,100,211,12,167,14,2.94247628380855,0.868670469721461,-0.0702602750673128,0.0414146818361101,-0.457263878944997,0.259857548781985,-0.365607921817419,-0.0557324535076955,0.154250258876436,0.0549566730299526,-0.0256049955156448,0.0505369882200912,-0.0129580332206114,0.201130621251331,-0.0423911780699059,-0.0311950485489908,-0.000697536440967463,-0.00102004311361305,0.00854482318467478,"Balsas","Balsas","Balsas","M_meissneri"
"102","haageana",-97.455858,18.326874,"gbif",NA,203,155,69,1928,312,88,224,221,177,225,176,425,104,3,100,211,12,167,14,2.94247628380855,0.868670469721461,-0.0702602750673128,0.0414146818361101,-0.457263878944997,0.259857548781985,-0.365607921817419,-0.0557324535076955,0.154250258876436,0.0549566730299526,-0.0256049955156448,0.0505369882200912,-0.0129580332206114,0.201130621251331,-0.0423911780699059,-0.0311950485489908,-0.000697536440967463,-0.00102004311361305,0.00854482318467478,"Balsas","Balsas","Balsas","M_meissneri"
