"Especie","Long","Lat","BD","colecta","bio01","bio02","bio03","bio04","bio05","bio06","bio07","bio08","bio09","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","env_group_3","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19"
"albilanata",-103.926966,19.550924,"gbif",NA,228,147,67,1672,333,116,217,238,219,246,203,846,198,4,103,546,18,346,46,"Reppenhagenii",2.88848042119845,-4.95485685457194,2.2328353338617,-0.733691900724361,0.0833856751508401,0.567363975663933,0.790812448722542,0.262410266045393,-1.76101754946783,-0.397859930026288,0.296621449791755,-0.0586992073927435,0.278095111137012,-0.11379905315562,0.308451307958225,0.35219037687861,-0.0010094643761675,0.0827383715744265,0.0854997121424581
"albilanata",-98.647527,18.39525,"gbif",NA,239,171,68,2028,364,115,249,251,213,265,212,790,173,1,104,473,11,249,18,"Albilanata",5.16338152288624,-3.57500557648293,-1.8825962211563,-0.449932418876927,0.501244488870146,-0.146498819038078,0.542153750803427,-0.0441263402919211,0.250815310686881,0.00741644002892433,0.299531383542914,-0.0428272591755151,-0.191894737293231,0.121373260703064,-0.142119092841415,0.194679113164243,-0.138337069688492,0.039327525394148,-0.0327515922671308
"albilanata",-98.645552,18.39328,"gbif",NA,239,171,68,2028,364,115,249,251,213,265,212,790,173,1,104,473,11,249,18,"Albilanata",5.16338152288624,-3.57500557648293,-1.8825962211563,-0.449932418876927,0.501244488870146,-0.146498819038078,0.542153750803427,-0.0441263402919211,0.250815310686881,0.00741644002892433,0.299531383542914,-0.0428272591755151,-0.191894737293231,0.121373260703064,-0.142119092841415,0.194679113164243,-0.138337069688492,0.039327525394148,-0.0327515922671308
"albilanata",-98.645552,18.394013,"gbif",NA,239,171,68,2028,364,115,249,251,213,265,212,790,173,1,104,473,11,249,18,"Albilanata",5.16338152288624,-3.57500557648293,-1.8825962211563,-0.449932418876927,0.501244488870146,-0.146498819038078,0.542153750803427,-0.0441263402919211,0.250815310686881,0.00741644002892433,0.299531383542914,-0.0428272591755151,-0.191894737293231,0.121373260703064,-0.142119092841415,0.194679113164243,-0.138337069688492,0.039327525394148,-0.0327515922671308
"albilanata",-98.654235,18.399937,"gbif",NA,246,174,67,2103,373,117,256,258,219,273,218,780,161,2,99,456,13,242,26,"Albilanata",5.27025601873547,-3.7619468448322,-2.03483275791672,-1.46894941401943,1.37501087141815,-0.232372506258833,1.1579546172675,-0.508879672323423,0.0477188746135746,-0.220450585715149,0.343796903188161,0.0700048624849896,-0.136764864078913,0.0811207492431938,-0.121068153590365,0.163552602611102,-0.0748415827073017,0.0525587983260142,-0.0453247821170981
"albilanata",-97.154975,17.720646,"gbif",NA,152,160,69,1625,266,35,231,160,141,171,129,669,140,5,88,362,22,229,38,"Oaxacana",-2.9171330143849,-0.103362766292216,0.105871450222626,-0.847855021390026,-0.305059842922466,-0.621879628866749,0.180852068483226,0.152371321730259,-0.651723666922486,-0.464469337693328,-0.0739173997154319,-0.157056458966117,0.00769934368004571,0.141758417048032,0.19993429636409,-0.0162366789999507,-0.0870906396280348,-0.0482656267910125,0.0052131516580547
"albilanata",-95.015737,16.65247,"gbif",NA,261,96,61,1748,341,186,155,270,260,281,236,982,235,7,103,573,23,271,28,"Tehuantepec",6.8004951316707,-4.66313178701731,9.09377974893285,-2.53687485941921,-1.29086393910083,1.00976927637939,0.685872108095794,-0.726587985719898,0.0986382458810429,0.905033225654415,-0.1662508232478,0.0128280211823885,0.426137528783231,0.0939343081088878,0.194988317920161,-0.182595702392306,-0.0282353208748439,0.0380571057720143,0.0387310214923702
"albilanata",-97.52947,17.13155,"gbif",NA,175,180,74,1464,289,46,243,185,155,193,154,920,202,9,90,515,29,326,41,"Oaxacana",-3.64778293582056,-4.10892858446885,-0.761933942394667,1.1689556215215,2.14545686040864,0.689378372748166,-0.618325933680662,-0.0814759917491112,0.0217543130970717,-0.159372462131981,0.089238681834791,0.13492663735013,0.115838641304327,-0.0755689194676644,0.0732083587683129,0.00100956008300882,0.108641656075454,-0.0160803239748727,-0.0147733282521749
"albilanata",-96.93347,17.60772,"gbif",NA,202,149,66,1922,311,88,223,212,188,225,175,647,130,6,93,357,19,195,34,"Huauclilla",1.73634508236559,-0.740374508833287,1.4634285948414,-2.27115104402587,0.729403478362379,-0.215473440871067,0.479782854015849,-0.511876080679082,-0.274282381781874,-0.443336847665936,0.0366241805710703,-0.16628635725815,-0.0077884592468522,0.00409768823555826,0.193837430970211,0.0629663530424988,-0.00788186399515961,-0.0490170355539183,-0.000418751465245863
"albilanata",-96.746341,16.841354,"gbif",NA,210,157,68,1721,319,90,229,220,186,229,185,680,156,1,97,388,9,271,14,"Huauclilla",2.81567988623034,-1.55082583579839,-0.397139543367526,0.428526424862813,-1.24114252920949,0.211240320344651,0.596739139206385,-0.473922842696749,-0.372841626576095,0.108116154828143,0.151243870699681,0.0557944314279315,-0.101488792999303,0.0451384204156737,-0.0397205314572011,0.0319378342589398,0.0504106146200589,0.0545379412345724,0.0288229427856263
"albilanata",-96.36525,16.83638,"gbif",NA,168,130,71,1234,261,78,183,173,154,184,151,689,157,6,91,360,25,258,28,"Oaxacana",-1.93230354879027,-0.208785617517174,4.46666062796105,1.83399590051882,-0.678321130799838,0.258836938741859,-0.131163979810465,0.0863847997109065,-0.609478657717694,0.475510723944542,-0.233258833905783,0.0679633086955755,0.0463725216117435,-0.0413647532496323,-0.109690563164531,-0.091331841938017,0.0166043203906883,-0.0330749360802026,-0.0335850641167903
"albilanata",-96.466667,16.383333,"gbif",NA,199,142,68,1541,300,92,208,209,179,217,177,498,119,3,98,289,10,187,11,"M_meissneri",2.44368326027814,0.860457099540029,1.69872620418197,0.771111966221903,-0.982946085822538,-0.39712907457622,-0.240689085127627,-0.897760490916158,-0.417409974521605,0.137686691024057,-0.029183634352258,-0.0369669394870769,-0.0400186697338593,-0.112527784129972,0.044329175553443,0.114963477996087,0.0776185205112929,0.0348279603285172,0.018855299901852
"albilanata",-98.05,17.333333,"gbif",NA,193,177,74,1378,306,68,238,198,182,210,173,1083,206,10,92,609,36,311,37,"Oaxacana",-2.67561238372335,-5.42100229932482,0.316083841282875,1.39520946097716,2.91025338373395,0.284627704268988,-0.702372338315167,-0.489830554706508,0.659846166494159,0.600343834764199,0.248005571356938,-0.141147545738456,-0.424384386107059,0.0479846557352423,0.209080860656332,-0.0676706223593847,0.0327348366226609,-0.0853153525643357,-0.00249307698510398
"albilanata",-96.8,17.3,"gbif",NA,174,153,70,1503,281,63,218,182,155,192,153,764,158,5,92,427,18,260,29,"Oaxacana",-1.27781215749911,-1.2452473058724,1.15077629277332,0.600593525776046,-0.550912119622116,-0.010029180393138,-0.0319569781677186,-0.143227871313052,-0.275097991762785,-0.324544731155963,0.0342565509771419,-0.154960508672404,-0.0773433641704039,-0.0910987793154786,-0.0354716416940015,0.0321303165249124,-0.00389065525675102,0.0062969257990519,-0.00242323039437185
"albilanata",-93.533333,16.75,"gbif",NA,240,122,68,1725,328,149,179,254,225,258,215,826,169,6,97,478,20,246,39,"Tehuantepec",4.06509582049427,-2.99244569537812,5.67824512404661,-0.0608505832590283,1.01048710316876,0.652196570793981,1.14966347446115,0.197873659838544,-0.198506088929011,-0.416365641098014,0.00749348448563822,-0.0392626406935625,0.227099558770281,-0.390294594633711,0.129575391072002,0.0758912834162559,0.0908022308573779,0.0612448381933189,0.0520218907769178
"albilanata",-96.3,16.666667,"gbif",NA,230,149,68,1759,334,116,218,242,205,250,205,505,113,2,94,277,7,188,7,"Tehuantepec",4.85233514661537,0.165723246828277,0.633855163352073,0.668866768605979,0.0190033408956945,-0.00200117799417876,0.828123512386844,-1.3448185820419,0.0700244207594913,0.106413898637505,-0.0163863123172004,0.183427651937616,-0.0695615562808871,-0.078896582342194,-0.00424205078012293,0.0260695875585295,0.13566424484103,0.0474022124472066,0.00274949160665503
"albilanata",-96.52861,17.325,"gbif",NA,175,140,68,1595,276,72,204,183,165,194,152,832,195,5,96,484,21,292,37,"Oaxacana",-0.964257490530419,-2.206911103316,2.84864565792351,-0.496279404559044,-1.35891692963963,0.32334849815768,0.00880629197325444,0.691556281432876,-0.598210068783529,-0.235492324015329,-0.0982537988918533,-0.154556774498832,0.214600820643607,0.0808754330822596,0.128445032130324,0.0409934987619768,-0.0500785123960977,-0.0280736228474263,0.0171811557841263
"albilanata",-96.21666,16.476667,"gbif",NA,176,122,71,1093,261,90,171,181,162,190,161,666,164,5,98,391,19,237,20,"Oaxacana",-0.651540753703367,-0.0662949158182789,5.32507900116915,2.83390058390922,-1.56000443914373,-0.0747442230804243,-0.781800082033211,0.0286237143508926,-0.539055000779719,0.405288959029986,-0.263870261460712,-0.0544613150317967,0.12806800055829,-0.162091499686083,-0.0365270481028078,0.0701348373923679,0.136153858163123,0.018618329965924,-0.00765291294136091
"albilanata",-103.9,19.316666,"gbif",NA,251,143,70,1580,347,144,203,262,239,269,229,1018,247,3,111,708,14,361,53,"Reppenhagenii",4.23404700548273,-7.31223350239522,3.29141758462321,1.26255520642042,0.434836244116902,0.480148255242288,0.667797414347439,1.39103967350171,-1.38819531516876,-1.17609431854364,0.194491047769492,-0.122124274744899,0.6311213262694,-0.339455176891626,0.296486908478777,0.590024483718723,0.212135958519033,0.150081574349136,0.0621896162470907
"albilanata",-96.433333,16.383333,"gbif",NA,198,141,68,1480,298,93,205,207,179,216,177,499,120,3,99,293,10,185,11,"M_meissneri",2.38369141753626,0.860883039048856,1.958488491889,0.951982262159108,-1.10002560753308,-0.526318190886488,-0.371410032474117,-0.933206172996691,-0.514939411795529,0.176657563311029,-0.00701289771839062,-0.100790847255318,0.0150301662492472,-0.114329531504159,0.039297574684649,0.118911782703825,0.0872444429385429,0.0243117838550548,0.00871321878486471
"haageana",-97.457917,18.327069,"gbif",NA,202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,"M_meissneri",2.89180012072278,1.27269996013625,-0.305071691141431,-0.0526096250668253,0.507709367730967,-0.0806547410511408,-0.322842464788561,0.0948074418980839,-0.122578195008111,0.0266896302348209,0.103036379383141,0.00435390158803899,0.0220944054807936,-0.180197949703085,0.0175089895675761,0.0444457913715955,0.014832970043061,0.00982209465789454,0.0084239367374175
"haageana",-97.457418,18.327197,"gbif",NA,202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,"M_meissneri",2.89180012072278,1.27269996013625,-0.305071691141431,-0.0526096250668253,0.507709367730967,-0.0806547410511408,-0.322842464788561,0.0948074418980839,-0.122578195008111,0.0266896302348209,0.103036379383141,0.00435390158803899,0.0220944054807936,-0.180197949703085,0.0175089895675761,0.0444457913715955,0.014832970043061,0.00982209465789454,0.0084239367374175
"haageana",-97.457803,18.327124,"gbif",NA,202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,"M_meissneri",2.89180012072278,1.27269996013625,-0.305071691141431,-0.0526096250668253,0.507709367730967,-0.0806547410511408,-0.322842464788561,0.0948074418980839,-0.122578195008111,0.0266896302348209,0.103036379383141,0.00435390158803899,0.0220944054807936,-0.180197949703085,0.0175089895675761,0.0444457913715955,0.014832970043061,0.00982209465789454,0.0084239367374175
"haageana",-97.457661,18.328593,"gbif",NA,202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,"M_meissneri",2.89180012072278,1.27269996013625,-0.305071691141431,-0.0526096250668253,0.507709367730967,-0.0806547410511408,-0.322842464788561,0.0948074418980839,-0.122578195008111,0.0266896302348209,0.103036379383141,0.00435390158803899,0.0220944054807936,-0.180197949703085,0.0175089895675761,0.0444457913715955,0.014832970043061,0.00982209465789454,0.0084239367374175
"haageana",-97.457864,18.332275,"gbif",NA,202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,"M_meissneri",2.89180012072278,1.27269996013625,-0.305071691141431,-0.0526096250668253,0.507709367730967,-0.0806547410511408,-0.322842464788561,0.0948074418980839,-0.122578195008111,0.0266896302348209,0.103036379383141,0.00435390158803899,0.0220944054807936,-0.180197949703085,0.0175089895675761,0.0444457913715955,0.014832970043061,0.00982209465789454,0.0084239367374175
"haageana",-97.458287,18.326932,"gbif",NA,202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,"M_meissneri",2.89180012072278,1.27269996013625,-0.305071691141431,-0.0526096250668253,0.507709367730967,-0.0806547410511408,-0.322842464788561,0.0948074418980839,-0.122578195008111,0.0266896302348209,0.103036379383141,0.00435390158803899,0.0220944054807936,-0.180197949703085,0.0175089895675761,0.0444457913715955,0.014832970043061,0.00982209465789454,0.0084239367374175
"haageana",-97.457273,18.327194,"gbif",NA,202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,"M_meissneri",2.89180012072278,1.27269996013625,-0.305071691141431,-0.0526096250668253,0.507709367730967,-0.0806547410511408,-0.322842464788561,0.0948074418980839,-0.122578195008111,0.0266896302348209,0.103036379383141,0.00435390158803899,0.0220944054807936,-0.180197949703085,0.0175089895675761,0.0444457913715955,0.014832970043061,0.00982209465789454,0.0084239367374175
"haageana",-97.459866,18.327215,"gbif",NA,202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,"M_meissneri",2.89180012072278,1.27269996013625,-0.305071691141431,-0.0526096250668253,0.507709367730967,-0.0806547410511408,-0.322842464788561,0.0948074418980839,-0.122578195008111,0.0266896302348209,0.103036379383141,0.00435390158803899,0.0220944054807936,-0.180197949703085,0.0175089895675761,0.0444457913715955,0.014832970043061,0.00982209465789454,0.0084239367374175
"haageana",-97.457753,18.33,"gbif",NA,202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,"M_meissneri",2.89180012072278,1.27269996013625,-0.305071691141431,-0.0526096250668253,0.507709367730967,-0.0806547410511408,-0.322842464788561,0.0948074418980839,-0.122578195008111,0.0266896302348209,0.103036379383141,0.00435390158803899,0.0220944054807936,-0.180197949703085,0.0175089895675761,0.0444457913715955,0.014832970043061,0.00982209465789454,0.0084239367374175
"haageana",-97.46907,18.330502,"gbif",NA,203,156,69,1930,312,86,226,221,176,225,176,424,105,3,101,212,12,168,14,"M_meissneri",2.93806955260149,1.24035388888316,-0.342990092321904,-0.0550000671797118,0.541838816968978,-0.0960630723200699,-0.321594027639823,0.0592215087316046,-0.148409324992679,0.025718274743048,0.0810516557815946,0.0340414560132973,-0.0126447932224263,-0.16084130512982,0.0181630902143447,0.0584885644273611,0.031097220288872,0.00462335098052237,0.00869999461729684
"haageana",-97.460334,18.327191,"gbif",NA,202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,"M_meissneri",2.89180012072278,1.27269996013625,-0.305071691141431,-0.0526096250668253,0.507709367730967,-0.0806547410511408,-0.322842464788561,0.0948074418980839,-0.122578195008111,0.0266896302348209,0.103036379383141,0.00435390158803899,0.0220944054807936,-0.180197949703085,0.0175089895675761,0.0444457913715955,0.014832970043061,0.00982209465789454,0.0084239367374175
"haageana",-97.460287,18.327195,"gbif",NA,202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,"M_meissneri",2.89180012072278,1.27269996013625,-0.305071691141431,-0.0526096250668253,0.507709367730967,-0.0806547410511408,-0.322842464788561,0.0948074418980839,-0.122578195008111,0.0266896302348209,0.103036379383141,0.00435390158803899,0.0220944054807936,-0.180197949703085,0.0175089895675761,0.0444457913715955,0.014832970043061,0.00982209465789454,0.0084239367374175
"haageana",-97.45946,18.327171,"gbif",NA,202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,"M_meissneri",2.89180012072278,1.27269996013625,-0.305071691141431,-0.0526096250668253,0.507709367730967,-0.0806547410511408,-0.322842464788561,0.0948074418980839,-0.122578195008111,0.0266896302348209,0.103036379383141,0.00435390158803899,0.0220944054807936,-0.180197949703085,0.0175089895675761,0.0444457913715955,0.014832970043061,0.00982209465789454,0.0084239367374175
"haageana",-97.455853,18.326905,"gbif",NA,203,155,69,1928,312,88,224,221,177,225,176,425,104,3,100,211,12,167,14,"M_meissneri",2.94937647871591,1.29657067085908,-0.181973916069365,-0.0202742442834618,0.53839531661724,-0.0698928827089958,-0.202053677772611,0.024542411157135,-0.104568011529376,0.0184984072518649,0.0586555642574798,0.0215780637436783,0.0106589822567603,-0.146403190596714,0.0195151450150487,0.0441575639596035,0.00362741327288094,-0.000451386760729887,0.00714604958944637
"haageana",-97.455858,18.326874,"gbif",NA,203,155,69,1928,312,88,224,221,177,225,176,425,104,3,100,211,12,167,14,"M_meissneri",2.94937647871591,1.29657067085908,-0.181973916069365,-0.0202742442834618,0.53839531661724,-0.0698928827089958,-0.202053677772611,0.024542411157135,-0.104568011529376,0.0184984072518649,0.0586555642574798,0.0215780637436783,0.0106589822567603,-0.146403190596714,0.0195151450150487,0.0441575639596035,0.00362741327288094,-0.000451386760729887,0.00714604958944637
"haageana",-97.45595,18.326912,"gbif",NA,203,155,69,1928,312,88,224,221,177,225,176,425,104,3,100,211,12,167,14,"M_meissneri",2.94937647871591,1.29657067085908,-0.181973916069365,-0.0202742442834618,0.53839531661724,-0.0698928827089958,-0.202053677772611,0.024542411157135,-0.104568011529376,0.0184984072518649,0.0586555642574798,0.0215780637436783,0.0106589822567603,-0.146403190596714,0.0195151450150487,0.0441575639596035,0.00362741327288094,-0.000451386760729887,0.00714604958944637
"haageana",-97.458593,18.330587,"gbif",NA,202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,"M_meissneri",2.89180012072278,1.27269996013625,-0.305071691141431,-0.0526096250668253,0.507709367730967,-0.0806547410511408,-0.322842464788561,0.0948074418980839,-0.122578195008111,0.0266896302348209,0.103036379383141,0.00435390158803899,0.0220944054807936,-0.180197949703085,0.0175089895675761,0.0444457913715955,0.014832970043061,0.00982209465789454,0.0084239367374175
"haageana",-97.456223,18.327015,"gbif",NA,203,155,69,1928,312,88,224,221,177,225,176,425,104,3,100,211,12,167,14,"M_meissneri",2.94937647871591,1.29657067085908,-0.181973916069365,-0.0202742442834618,0.53839531661724,-0.0698928827089958,-0.202053677772611,0.024542411157135,-0.104568011529376,0.0184984072518649,0.0586555642574798,0.0215780637436783,0.0106589822567603,-0.146403190596714,0.0195151450150487,0.0441575639596035,0.00362741327288094,-0.000451386760729887,0.00714604958944637
"haageana",-97.456582,18.3306,"gbif",NA,202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,"M_meissneri",2.89180012072278,1.27269996013625,-0.305071691141431,-0.0526096250668253,0.507709367730967,-0.0806547410511408,-0.322842464788561,0.0948074418980839,-0.122578195008111,0.0266896302348209,0.103036379383141,0.00435390158803899,0.0220944054807936,-0.180197949703085,0.0175089895675761,0.0444457913715955,0.014832970043061,0.00982209465789454,0.0084239367374175
"haageana",-97.458648,18.330812,"gbif",NA,202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,"M_meissneri",2.89180012072278,1.27269996013625,-0.305071691141431,-0.0526096250668253,0.507709367730967,-0.0806547410511408,-0.322842464788561,0.0948074418980839,-0.122578195008111,0.0266896302348209,0.103036379383141,0.00435390158803899,0.0220944054807936,-0.180197949703085,0.0175089895675761,0.0444457913715955,0.014832970043061,0.00982209465789454,0.0084239367374175
"haageana",-97.459746,18.327216,"gbif",NA,202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,"M_meissneri",2.89180012072278,1.27269996013625,-0.305071691141431,-0.0526096250668253,0.507709367730967,-0.0806547410511408,-0.322842464788561,0.0948074418980839,-0.122578195008111,0.0266896302348209,0.103036379383141,0.00435390158803899,0.0220944054807936,-0.180197949703085,0.0175089895675761,0.0444457913715955,0.014832970043061,0.00982209465789454,0.0084239367374175
"haageana",-97.456861,18.327152,"gbif",NA,202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,"M_meissneri",2.89180012072278,1.27269996013625,-0.305071691141431,-0.0526096250668253,0.507709367730967,-0.0806547410511408,-0.322842464788561,0.0948074418980839,-0.122578195008111,0.0266896302348209,0.103036379383141,0.00435390158803899,0.0220944054807936,-0.180197949703085,0.0175089895675761,0.0444457913715955,0.014832970043061,0.00982209465789454,0.0084239367374175
